id,comment,sentiment,comment_length,word_count,words_sentiment
3125,in avid pouffe email fellow mama campaigner barn my ambassador in subject line one example of leveraged pouffe reputation and access mama network promote agenda in file,-1,230,38,0
2281,always wonder able ignore taxi and labor law now know,-1,104,17,0
1935,i file i  lobby sun govern i  macron i,-1,85,8,0
714,international survey on brutal even illegal method in infancy impose,-1,109,15,0
2748,hit kill switch use covert teach thwart government raid,-1,96,13,0
1950,oh dear corruption trail go on and on file massive leak reveal top politician secretly help be news,-1,155,24,0
1737,uber only incidentally teach firm primarily about attack working standard use manner of method,-1,149,19,0
1741,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
2040,use secret tactic know as kill switch block law enforcement from access company datum during police raid leak document show via ,-1,194,27,0
2463,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1820,flout law dupe police and secretly lobby government with goal of destroy taxi business and build monopoly could raise price fortunately plan not work in my chico et,-1,213,33,-1
1217,shorty say wait on roll tell lie momma well off wait on,-1,108,22,0
716,and vermouth share leak docs reveal dubious tactic use conquer new market leak cache of confidential file from ride share ape illustrate ethically dubious and potentially illegal tactic company use fuel thank,-1,303,40,0
103,leak document reveal secretive relationship with top politician ,-1,112,11,0
38,macron empanel macron secretly aid lobbying drive in france leak reveal,-1,114,14,0
2382,oh ifs just read big another liberal intolerant of anything fit with worldview very liberal,-1,135,22,-1
962,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
3066,if get rich to last thing would to of country hah,-1,98,23,0
71,not fan and never get anywhere prefer actual taxi weirdly but not something criticize for every decent or dawn raid response plan and like,-1,252,46,-1
1161,boss tell staff use kill switch during raid stop police see datum,-1,108,16,0
552,break law dupe police and secretly lobby government leak reveal guardian,-1,116,15,0
1299,open smarter and read break law dupe police and build secret lobbying operation leak reveal here read on web tap here,-1,197,27,0
1139,traves  response file,-1,69,8,0
11,seriously think would achieve mass adoption if subsidize every ride uber black car service in city as proof of concept attract of million in vac,-1,201,38,0
1415,break law dupe police and build secret lobbying operation leak reveal,-1,105,13,0
1761,hell now well off without slave labor,-1,62,12,0
682,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
63,write initially just suggestion solve problem of driver pick food without mark as pick up simple solution driver provide pin number merchant problem solve time save would protect driver merchant amp,-1,285,49,0
2446,lobby use stealth teach block scrutiny report,-1,84,10,0
142,people think eat work,-1,32,6,0
696,former e digital chief secretly help lobby dutch am leak suggest,-1,99,13,0
1807,break law dupe police and build secret lobbying operation leak reveal smarter,-1,115,14,0
338,leak file reveal bare knuckle expansion tactic investigation,-1,95,9,0
291, massive leak reveal top politician secretly help investigation,-1,90,11,0
2090,never order not even once because so complicit in company behavior,-1,105,20,-1
2165,to top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,174,23,0
1403,air bob and in may rethink listen upstart,-1,69,14,0
1832,top story break law dupe police and secretly lobby government leak reveal uber guardian see more,-1,169,22,0
1985,office raid executive at company frantically send instruction staff cut access company main datum system prevent authority from gather evidence,-1,232,33,0
2586,file massive leak reveal top politician secretly help be news,-1,109,15,0
2605,reference greyback in summary article and cover period so probably uncover lawless behavior by in portend,-1,150,24,0
2745,please tell still try charge food arrive and say pay on recipe yet person today on phone say not pay would never deliver if not pay for so very confused,-1,233,46,-1
958,damn kind of suck or at least suck,-1,71,10,0
314,break law penetrate city around world,-1,77,10,0
1175,always seem far too discern user,-1,56,11,0
2488,report lobby use stealth teach block scrutiny,-1,85,10,0
983,look like misdemeanor go way beyond facilitate refuse blind guide dog owner think boycott strategy remain good approach file massive leak reveal top politician secretly help,-1,237,31,1
2489,show ex e digital commissioner needle roe one of bruises top official in talk join before term end and then secretly lobby for firm in potential breach of e ethic rule,-1,244,39,0
1104,long time for ride acceptance finally work advantage if find way merge demographic info intent and obi location info powerful and high margin growth driver,-1,197,33,0
2028,break law dupe police secretly lobbied goats amp bribe influence enlist backing of powerful figure in place as russia italy and germany by offer prize financial stake turn into strategic investor ,-1,284,38,0
1802,leak company use covert teach thwart  raid under traves   post,-1,129,18,0
2173,about add manual macron list of strange instrument,-1,73,11,0
81,empanel macron secretly aid lobbying drive in france leak reveal,-1,99,12,0
2107,dirty politician file massive leak reveal top politician secretly help,-1,120,15,0
119,one competition authority address misconduct well really business model,-1,98,13,0
1220,leak reportedly reveal battle with government taxi firm and labor law net   teach,-1,148,18,0
507,take regular cab money go driver and company meet licensing and fee requirement about file investigation via ,-1,175,25,0
3539,hate of,-1,19,4,-1
710,comment on narrow claim that macron see as source of new job if true would suggest as thick as doorpost,-1,144,29,0
2066,anger immensely,-1,25,4,0
2208,massive trove of internal document from reveal management discussion and lobbying effort during company rapid international expansion guardian,-1,200,25,0
1473,,-1,23,2,0
2604,report lobby use stealth teach block scrutiny,-1,84,10,0
147,monte so fond of say that work for worker really work for big corporation like,-1,114,21,0
58,read on internet that pandemic over ambulance on code red for the time year mean ambulance available heart attack well call motherfucker back normal,-1,216,39,0
171,leak docs reveal politician for hire and voter take for ride,-1,76,13,0
280,break law dupe police and secretly lobby government leak reveal,-1,101,12,0
68,lose file show proper sketchy thing too,-1,72,12,-1
1013,here for mass and company with over billion in debt whose invest in company rather than pay debt whose coo tie citadel director of centric acquisition cop and that think sell popcorn via smart just ai not,-1,279,51,-1
93,expose private timeshare nothing than illegal taxi cab replace regulation and professional driver with graft and college kid widen impeach,-1,202,27,-1
3103,ay guardian break law dupe police and secretly lobby government leak reveal via ,-1,148,18,0
3015,remind of take slow ride in town,-1,59,13,0
